scrape_date,scrape_time,strain_name,strain_type,website,strain_highlights,num_ratings,avg_rating,num_of_review,flavor_one,flavor_two,flavor_three,effect_one,effect_one_score,effect_two,effect_two_score,effect_three,effect_three_score,effect_four,effect_four_score,effect_five,effect_five_score,medical_one,medical_one_score,medical_two,medical_two_score,medical_three,medical_three_score,medical_four,medical_four_score,medical_five,medical_five_score,ailment_one,ailment_two,ailment_three,ailment_four,ailment_five,negative_one,negative_one_score,negative_two,negative_two_score,negative_three,negative_three_score,negative_four,negative_four_score,negative_five,negative_five_score,most_popular_one,most_popular_two,most_popular_three,most_popular_four,most_popular_five,most_popular_six,most_popular_seven,most_popular_eight,most_popular_nine,most_popular_ten
05/04/2014,17:26:29,Banana Diesel,Hybrid,http://www.leafly.com/hybrid/banana-diesel,"Banana Diesel balances the polar effects of its parent strains, Banana Kush and Super Sour Diesel. A slightly energizing kick followed by intense focus makes this a perfect strain for daytime consumption with effects that steer clear of undesirable lethargy. These thick, pale green buds reek a sweet, fruity aroma and preface the tangy taste to come. Banana Diesel is a potent appetite stimulant and stress combatant, suitable for either weight or mood disorders.",16,4.1,12,Diesel,Nutty,Pepper,Creative,98.0,Energetic,91.6,Euphoric,100.0,Focused,90.4,Talkative,97.7,Depression,8.6,Insomnia,1.2,Nausea,3.6,Pain,18.5,Stress,18.2,Anxiety,Migraines,,,,Dizzy,3.0,Dry Mouth,100.0,Dry Eyes,10.1,Headache,2.0,Paranoid,5.2,,,,,,,,,,
05/04/2014,17:26:30,Banana OG,Hybrid,http://www.leafly.com/hybrid/banana-og,Banana OG is a cross between OG Kush and the Banana cannabis strain.,38,3.9,29,Pungent,Tree Fruit,Sweet,Euphoric,42.8,Focused,36.3,Happy,46.3,Relaxed,100.0,Sleepy,46.9,Headaches,18.8,Insomnia,24.0,Nausea,29.8,Pain,64.6,Stress,79.0,Anxiety,Migraines,ADD/ADHD,Arthritis,Epilepsy,Anxious,6.3,Dizzy,15.0,Dry Eyes,25.6,Dry Mouth,25.2,Paranoid,5.6,"Portland, OR","Los Angeles, CA","Santa Ana, CA","Santa Clarita, CA","Tempe, AZ","Lansing, MI","Riverside, CA","San Diego, CA","Sun City, AZ","Ventura, CA"
05/04/2014,17:26:30,BC Big Bud,Hybrid,http://www.leafly.com/hybrid/bc-big-bud,"A cousin to the indica-dominant Big Bud cannabis strain from Amsterdam, BC Big Bud is a mostly sativa hybrid with potent cerebral effects. This fruity, citrus-smelling strain hailing from British Columbia delivers a balanced combination of indica and sativa sensations as well as relief to pain and nausea. As its name suggests, BC Big Bud plants produce colossal harvests after its 8 to 9 week flowering period that have both growers and consumers swooning.",6,4,4,Earthy,Sweet,Apple,Creative,55.6,Euphoric,66.7,Happy,88.9,Relaxed,77.8,Uplifted,66.7,Depression,66.7,Insomnia,55.6,Lack of Appetite,44.4,Pain,55.6,Stress,66.7,ADD/ADHD,Anxiety,Anorexia,Asthma,Bipolar Disorder,Dizzy,22.2,Dry Mouth,33.3,Dry Eyes,22.2,Paranoid,11.1,,,"Chico, CA","Gig Harbor, WA","Marysville, CA",,,,,,,
05/04/2014,17:26:30,BC Roadkill,Hybrid,http://www.leafly.com/hybrid/bc-roadkill,"BC Roadkill is another strain that British Columbia is proud to call their own. This top-shelf strain is rumored to be one of the stinkiest out there (though not in the same way that roadkill is). Growers love this strain for its consistent above average yields and 8 week flowering time. The flowers will be large and purple-blue with red hairs, and they typically reek of skunk and citrus. Its musky aroma is due to its BC Roadkill Skunk parent, which was bred with Deep Chunk to create this hybrid. Consumers also flock to scoop up this Roadkill for its strong buzz that is relaxing and trancey without being a complete knockout. Sleep may come easily, but so may euphoria and happy conversation, making this a daytime choice for many treating anxiety and stress.",16,4.4,8,Earthy,Pungent,Pine,Creative,68.4,Energetic,79.4,Euphoric,85.3,Focused,65.4,Uplifted,66.9,Depression,52.9,Insomnia,52.9,Nausea,65.4,Pain,82.4,Stress,97.8,Anxiety,ADD/ADHD,Anorexia,Asthma,Bipolar Disorder,Anxious,12.5,Dizzy,15.4,Dry Mouth,49.3,Dry Eyes,18.4,Paranoid,14.0,,,,,,,,,,
05/04/2014,17:26:32,BC Sweet Tooth,Hybrid,http://www.leafly.com/hybrid/bc-sweet-tooth,"Developed in British Columbia by BC Bud Depot, BC Sweet tooth is an indica-dominant hybrid known for its quick flowering time and candy taste.  A hardy plant, this strain can be grown outdoors where it can flower in under 7 weeks, but it prefers the indoors where it may flower as soon as 6 weeks. The result of a cross with earlier generations of BC Sweet Tooth and classic Sweet Tooth, these sugary flowers are sure to satisfy your craving. The crystalline buds have a strong, sweet smell with a hint of citrus, and users report that this treat satisfies with a long-lasting, potent feeling that hits fast.",23,4,22,Honey,Sweet,Tree Fruit,Creative,42.3,Euphoric,42.3,Happy,78.5,Relaxed,75.0,Uplifted,86.9,Depression,76.5,Fatigue,23.6,Nausea,29.2,Pain,25.9,Stress,100.0,ADD/ADHD,Bipolar Disorder,Anxiety,Migraines,Arthritis,Dizzy,3.6,Dry Mouth,27.3,Dry Eyes,2.4,Headache,4.8,Paranoid,2.4,"Jackson, MI","North Palm Springs, CA","Vancouver, BC",,,,,,,
05/04/2014,17:26:32,Belladonna,Hybrid,http://www.leafly.com/hybrid/belladonna,Belladonna is a mostly sativa strain that also carries good indica characteristics making for a very nice hybrid.  A faster flowering time than typical sativa strains makes Belladonna a favorite among growers.  With a fruity smell and a trippy high Paradise Seeds has bred a winner.,9,3.9,5,,,,Energetic,33.3,Euphoric,50.0,Focused,22.2,Sleepy,22.2,Tingly,22.2,Depression,52.8,Fatigue,36.1,Nausea,22.2,Pain,25.0,Stress,33.3,Migraines,Anxiety,,,,Dizzy,19.4,Dry Mouth,58.3,Dry Eyes,33.3,Paranoid,27.8,,,"Denver, CO",,,,,,,,,
05/04/2014,17:26:33,Berry White,Hybrid,http://www.leafly.com/hybrid/0bf3f759-186e-4dad-89d0-e0fc7598ac53,"Berry White is a hybrid strain that is the offspring of parents of near-celebrity status in the cannabis world: Blueberry and White Widow. Berry is famous in its own right for its even, balanced effects that offer relaxation from stress and anxiety along with a sense of euphoria. This strain is perfect for inspiring an upbeat mood and may lead to conversation and creative pursuits. This plant’s flowers have a light sour berry and pine smell and a fresh taste similar to their scent. They generally have a strong blue coloring contrasted by orange hairs.",135,4.3,90,Berry,Earthy,Blueberry,Creative,67.9,Euphoric,76.8,Happy,88.8,Relaxed,64.3,Uplifted,75.3,Depression,31.9,Insomnia,23.9,Nausea,21.8,Pain,49.7,Stress,61.2,Anxiety,Migraines,ADD/ADHD,Asthma,Bipolar Disorder,Anxious,9.0,Dizzy,10.2,Dry Mouth,48.2,Dry Eyes,27.4,Paranoid,10.1,"Los Angeles, CA","Seattle, WA","Berkeley, CA","Denver, CO","Portland, OR","Tempe, AZ","Belmont, CA","Bend, OR","Cotati, CA","Everett, WA"
05/04/2014,17:26:34,Big Bud,Hybrid,http://www.leafly.com/hybrid/big-bud,"Big Bud is popular among growers because it is legendary for its high yield.  The plant produces massive buds with very few leaves, unmatched by any other cannabis variety.  Big Bud has smooth smoke that delivers a somewhat strong high.  A good plant but only when you can't afford one of the nicer strains.",98,3.3,58,Earthy,Skunk,Pungent,Euphoric,53.9,Focused,49.9,Happy,65.2,Hungry,61.5,Relaxed,85.2,Depression,41.4,Insomnia,48.4,Nausea,44.6,Pain,59.5,Stress,72.7,Anxiety,Gastrointestinal Disorder,ADD/ADHD,Anorexia,Asthma,Dizzy,32.5,Dry Mouth,72.6,Dry Eyes,49.8,Headache,9.6,Paranoid,8.8,"Los Angeles, CA","Kennewick, WA","Tacoma, WA",,,,,,,
05/04/2014,17:26:35,Big Buddha Cheese,Hybrid,http://www.leafly.com/hybrid/big-budda-cheese,"Big Buddha Cheese is a very unique plant. Until recently, this strain of marijuana was only available in clone form. Originating in the U.K, this 15-year old variety has been the leading dominant strain in the history of the underground British indoor cannabis scene.",85,4,55,Cheese,Earthy,Pungent,Euphoric,60.0,Giggly,43.0,Happy,95.5,Relaxed,73.1,Uplifted,59.0,Depression,29.5,Insomnia,20.1,Lack of Appetite,20.1,Pain,51.3,Stress,46.0,Anxiety,Migraines,PTSD,Spinal Cord Injury,Gastrointestinal Disorder,Dizzy,19.7,Dry Mouth,44.3,Dry Eyes,19.4,Headache,2.7,Paranoid,3.9,"Eugene, OR","Seattle, WA","Arnold, CA","Avon, WA","Casa Grande, AZ","Denver, CO","Fresno, CA","Portland, OR","Springfield, OR","Vancouver, BC"
05/04/2014,17:26:35,Big Sky OG,Hybrid,http://www.leafly.com/hybrid/big-sky-og,Big Sky OG from Elemental Seeds is an indica strain that competed in the 2014 L.A. Cannabis Cup.,0,0,0,Citrus,Skunk,,Euphoric,100.0,Happy,100.0,Relaxed,100.0,Sleepy,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2014,17:26:35,Big Wreck,Hybrid,http://www.leafly.com/hybrid/big-wreck,Big Wreck is a 70/30 indica-dominant hybrid that is great for pain relief and sleep.  A cross of Big Bud and Trainwreck this weed makes you feel uplifted and creative.,22,4,13,Flowery,Earthy,Pungent,Euphoric,70.0,Happy,55.9,Hungry,29.7,Relaxed,32.5,Uplifted,60.6,Depression,32.5,Headaches,32.5,Nausea,39.1,Pain,62.2,Stress,35.9,Migraines,Arthritis,Anxiety,ADD/ADHD,Asthma,Anxious,20.0,Dizzy,7.8,Dry Mouth,43.8,Dry Eyes,14.1,Headache,9.4,"Portland, OR","Denver, CO","Issaquah, WA","San Jose, CA","Vancouver, WA",,,,,
05/04/2014,17:26:36,Bio-Diesel,Hybrid,http://www.leafly.com/hybrid/bio-diesel,"Bio-Diesel is an exceptional cannabis hybrid as evidenced by the 1st place title it earned at 2009’s 2nd Annual Colorado Medical Marijuana Harvest Cup. Bred by Denver Relief, this cross between sativa Sour Diesel and indica Sensi Star excels at delivering both intense and balanced effects: an acute, speedy sativa onset gravitates into numbing relaxation. The hybrid effects make this strain a reliable choice for mental and physical relief alike, so it’s no surprise that Bio-Diesel is cherished by cannabis connoisseurs.",34,3.9,24,Diesel,Pine,Earthy,Creative,45.8,Energetic,49.6,Euphoric,56.1,Happy,56.4,Uplifted,87.9,Depression,21.2,Headaches,27.8,Muscle Spasms,15.4,Pain,60.1,Stress,54.0,Anxiety,Migraines,ADD/ADHD,Hypertension,Epilepsy,Dizzy,5.0,Dry Mouth,52.9,Dry Eyes,35.2,Headache,3.7,Paranoid,7.4,"Denver, CO","North Palm Springs, CA","Tacoma, WA",,,,,,,
05/04/2014,17:26:36,Bio-Jesus,Hybrid,http://www.leafly.com/hybrid/bio-jesus,"Bio-Jesus is an indica-dominant hybrid renowned for its numbing potency and exceptional pain relief application. The strain springs from affluent genetics: its appearance resembles the favorite Ohio-bred indica Gumbo, and its aroma is similar to the Colorado Medical Marijuana Harvest Cup award-winning Bio-Diesel. Thanks to this parentage, Bio-Jesus provides intense body effects and a cerebral haze that promotes nighttime use.",17,4.1,10,Earthy,Pine,Chemical,Creative,53.9,Energetic,49.3,Euphoric,81.4,Happy,48.2,Sleepy,56.1,Depression,7.1,Insomnia,65.7,Nausea,46.8,Pain,50.7,Stress,61.1,Anxiety,Migraines,,,,Dizzy,7.1,Dry Mouth,41.1,Dry Eyes,19.6,Headache,7.1,Paranoid,7.1,"Denver, CO",,,,,,,,,
05/04/2014,17:26:36,Black Dahlia,Hybrid,http://www.leafly.com/hybrid/black-dhalia,"One of the lesser-known strains, this hybrid is a purported cross between Black Cherry Soda and Querkle. The flowers have purple-red coloration and are often sticky to the touch thanks to heavy trichome production. Black Dahlia leans toward its indica genetics and delivers strong body effects suitable for insomnia and pain relief. ",16,4,14,Sage,Honey,Pine,Happy,52.8,Hungry,52.8,Sleepy,56.9,Talkative,51.4,Tingly,56.9,Depression,52.8,Fatigue,2.8,Insomnia,55.6,Pain,12.5,Stress,62.5,Anxiety,Migraines,PMS,,,Anxious,50.0,Dizzy,2.8,Dry Mouth,61.1,Dry Eyes,6.9,Headache,51.4,"Bend, OR","West Hollywood, CA",,,,,,,,
05/04/2014,17:26:37,Black Jack,Hybrid,http://www.leafly.com/hybrid/black-jack,"Black Jack is a marijuana strain that produces hard buds with huge, grape-like calyxes that are completely encrusted with THC. The taste is heavy and flavorful and the strain produces exceptionally long-lasting effects. Because of its high THC levels, Black Jack is popular among medical marijuana patients.",36,4.1,21,Earthy,Berry,Sweet,Creative,66.2,Euphoric,52.8,Focused,71.0,Happy,95.6,Uplifted,81.4,Depression,47.7,Fatigue,34.1,Insomnia,33.4,Pain,56.4,Stress,68.3,Anxiety,Migraines,Gastrointestinal Disorder,,,Dizzy,8.4,Dry Mouth,43.0,Dry Eyes,7.7,Headache,1.9,Paranoid,2.9,"Colorado Springs, CO","Denver, CO","Salem, OR","Springfield, OR",,,,,,
05/04/2014,17:26:37,Black Mamba,Hybrid,http://www.leafly.com/hybrid/black-mamba,"Black Mamba is named after the deadly African snake (or perhaps the vengeful bride from the movie Kill Bill), so it’s no surprise that this strain is known for being strong (it might just knock less experienced users into nap time). The genetics of this strain are unknown, but its characteristics seem to support the theory that it is a descendent of Granddaddy Purple and maybe Black Domina. These plants produce dark green to purple leaves, but it’s the flowers that appear after about 8 weeks that really give a hint to its supposed heritage. Dark green and dense, these hard nugs have a strong perfumey aroma and a distinctly sweet grape taste that is reminiscent of GDP. Many users report an upbeat feeling that mellows into a state of deep relaxation. Touted for its long-lasting effects, this Black Mamba is one to curl up with, not run away from.",11,4.1,9,Skunk,Berry,Earthy,Focused,38.3,Hungry,60.0,Relaxed,100.0,Tingly,40.0,Uplifted,63.3,Headaches,25.0,Insomnia,35.4,Pain,70.8,Spasticity,33.3,Stress,35.4,PTSD,Migraines,Anxiety,Hypertension,Arthritis,Dry Eyes,12.5,Dry Mouth,12.5,Headache,16.7,,,,,"Fairfield, CA","Los Angeles, CA","Salem, OR","Santa Ana, CA","Surprise, AZ","Walnut Creek, CA",,,,
05/04/2014,17:26:38,Black Tuna,Hybrid,http://www.leafly.com/hybrid/black-tuna,"Black Tuna is a British Columbian strain created by 5 Star Organic to give patients a potent punch of THC that is ideal for chronic pain relief. This Herojuana and Lamb's Bread cross has gained quite a bit of fame in Canada for both its strong narcotic effect and its whimsical marketing—prepackaged meds were sold in sealed tuna cans. Flowers will be compact, trichome-covered and have a strong smell. Black Tuna doesn’t smell quite like fish, however; the strain’s name comes from the Black Tuna Gang that was famous for smuggling Colombian marijuana into the United States in the 1970s. Given its potency and high THC, this strain may be too much for novice or moderate consumers.",15,4.5,10,Earthy,Skunk,Pungent,Euphoric,100.0,Happy,94.6,Hungry,45.9,Relaxed,89.2,Sleepy,82.4,Eye Pressure,25.0,Headaches,30.6,Insomnia,41.7,Pain,79.2,Stress,36.1,Anxiety,Arthritis,ADD/ADHD,Epilepsy,Gastrointestinal Disorder,Anxious,25.0,Dizzy,30.6,Dry Mouth,51.4,Dry Eyes,27.8,,,"Vancouver, BC","Abbotsford, BC","Barrie, ON","Bellevue, WA","Brantford, ON","Calgary, AB","Edmonton, AB","Greater Sudbury, ON","Guelph, ON","Halifax, NS"
05/04/2014,17:26:38,Black Velvet,Hybrid,http://www.leafly.com/hybrid/black-velvet,"This 50/50 hybrid strain is a cross of indica Black and sativa Burmese Kush that yields a potent flower with both cerebral and physical effects. The flower gets its density and purple-black hue from its Black indica parent but takes on a fruity, citrus aroma thanks to the Burmese sativa. With its high THC levels, Black Velvet is optimal for intermediate to experienced patients and is favored for its well-balanced effects.",8,3.9,0,,,,Euphoric,10.0,Happy,30.0,Hungry,10.0,Sleepy,20.0,Uplifted,20.0,Depression,25.0,Insomnia,10.0,Nausea,15.0,Pain,25.0,Stress,35.0,Anxiety,Migraines,,,,Dry Eyes,40.0,Dry Mouth,20.0,,,,,,,"Marysville, WA","West Hollywood, CA",,,,,,,,
05/04/2014,17:26:38,Black Widow,Hybrid,http://www.leafly.com/hybrid/black-widow,"The evil sister of White Widow, the Black Widow strain maintains the family reputation for high natural THC levels.  Bred by Mr. Nice Seed Bank, Black Widow is a nice balanced hybrid marijuana strain.",66,3.8,50,Earthy,Nutty,Pine,Euphoric,69.9,Happy,59.1,Hungry,38.3,Relaxed,39.9,Uplifted,49.6,Fatigue,28.2,Headaches,30.7,Nausea,24.7,Pain,31.3,Stress,39.2,Anxiety,Migraines,ADD/ADHD,Arthritis,PMS,Anxious,7.1,Dizzy,5.9,Dry Mouth,57.4,Dry Eyes,26.3,Paranoid,13.2,"Clackamas, OR","Denver, CO","Lake Stevens, WA","Muskegon County, MI","Portland, OR","San Diego, CA","Santa Barbara, CA","Vernon, BC",,
05/04/2014,17:26:39,Black Domina,Hybrid,http://www.leafly.com/hybrid/black-domina,"Black Domina blends the world's finest indica genetics into a rapid-flowering, crystal-coated hybrid.  ",79,4,59,Citrus,Coffee,Nutty,Euphoric,91.7,Happy,75.4,Hungry,61.1,Relaxed,66.7,Sleepy,66.3,Depression,30.2,Insomnia,56.0,Nausea,29.8,Pain,38.1,Stress,49.6,Anxiety,Migraines,PMS,HIV/AIDS,,Dizzy,13.1,Dry Eyes,44.0,Dry Mouth,40.1,Headache,1.6,Paranoid,1.6,"Portland, OR","Denver, CO","Arlington, WA","Durango, CO","Edwards, CO","Hazel Park, MI","Los Angeles, CA","Salem, OR","Seattle, WA","Studio City, CA"
05/04/2014,17:26:39,Black Ice,Hybrid,http://www.leafly.com/hybrid/black-ice,"A cross between hybrids Black Domina and Ice, Black Ice is an indica-dominant hybrid that is a reliable sedative. Although this flower has a pleasant aroma, its potency sets it apart from the rest. A product of Moon Seeds, Black Ice offers a high yield with an impressive THC content of up to 24%, making this strain optimal for pain and insomnia relief.",3,3.8,4,,,,Euphoric,54.2,Happy,29.2,Relaxed,75.0,Sleepy,50.0,Uplifted,29.2,Insomnia,25.0,Pain,4.2,Stress,4.2,,,,,Anxiety,,,,,Dizzy,4.2,Dry Eyes,8.3,Dry Mouth,4.2,,,,,"Arlington, WA","Denver, CO","Fountain Hills, AZ","Gig Harbor, WA","Lynnwood, WA","Phoenix, AZ",,,,
05/04/2014,17:26:40,Blockhead,Hybrid,http://www.leafly.com/hybrid/blockhead,"An indica-dominant hybrid, Blockhead is not for the inexperienced user. Powerful physical effects typical of indica strains are accompanied by intense psychoactive effects that deem this strain unfit for those who are looking for a lot of social activity. Alternatively, this brown earthy flower is optimal for pain relief and sedative relaxation. For the experienced connoisseur who appreciates and respects power, this robust strain could easily become a favorite.",19,3.2,14,Citrus,Earthy,Lemon,Creative,61.7,Euphoric,100.0,Focused,56.1,Relaxed,74.8,Tingly,83.5,Depression,60.9,Headaches,50.0,Insomnia,69.6,Pain,68.1,Stress,73.7,PMS,Phantom Limb Pain,Anxiety,Migraines,ADD/ADHD,Dizzy,4.7,Dry Mouth,26.8,Dry Eyes,20.5,Headache,19.0,Paranoid,3.1,"Denver, CO","Snohomish, WA",,,,,,,,
05/04/2014,17:26:40,Blue Boy,Hybrid,http://www.leafly.com/hybrid/blue-boy,"Blue Boy is a cross of popular favorites Blue Dream and Northern Lights #5 that will give you anything but the blues. Originally from Washington state, this sativa-dominant hybrid provides focused, cerebral effects that make it a great choice for daytime use. Its plants are bushy and grow large, and the flowers tend to be large and on the looser, leafier side. Blue Boy is a potent strain with THC levels that often test over 20%.",5,4.4,3,Sweet,,,Aroused,72.7,Creative,72.7,Euphoric,100.0,Focused,72.7,Hungry,72.7,Insomnia,12.5,Pain,25.0,Stress,25.0,,,,,Anxiety,,,,,Dry Eyes,25.0,Dry Mouth,25.0,Headache,12.5,Paranoid,12.5,,,"Lake Stevens, WA","Seattle, WA",,,,,,,,
05/04/2014,17:26:41,Blue Champagne,Hybrid,http://www.leafly.com/hybrid/blue-champange,"A descendent of the famous Blue Dream and luxurious hybrid Champagne Kush, Blue Champagne is a gem in its own right. A sativa-dominant hybrid, this active strain is optimal for daytime consumption. Blue Dream delivers dreamy cerebral effects that are mellowed out by Champagne Kush, resulting in a combination that regular consumers find suitable for their needs. The flower has a sweet, fruity aroma and a grassy flavor yielding heavy expansion. On the potent but manageable side, Blue Champagne is a definite candidate for your cannabis arsenal.",25,4.2,15,Sweet,Rose,Violet,Creative,94.3,Euphoric,61.0,Focused,73.0,Happy,56.9,Uplifted,100.0,Depression,45.6,Fatigue,23.7,Insomnia,45.9,Pain,55.2,Stress,36.1,Anxiety,ADD/ADHD,Migraines,PMS,,Dizzy,0.9,Dry Mouth,32.4,Dry Eyes,28.7,Headache,0.9,Paranoid,1.9,"Arcadia, CA","Los Angeles, CA","Pleasant Hill, CA",,,,,,,
